# ra   dec
1.494727330000000052e+02 2.587412000000000045e+00
1.494720709999999997e+02 2.587775000000000158e+00
1.494681449999999927e+02 2.577364000000000210e+00
1.494665960000000098e+02 2.568458000000000130e+00
1.494869270000000085e+02 1.712531999999999943e+00
1.494877879999999948e+02 1.721160999999999941e+00
1.494897119999999973e+02 1.732642000000000015e+00
1.494911800000000142e+02 1.745406000000000013e+00
1.494897359999999935e+02 1.736725000000000074e+00
1.494830129999999997e+02 1.701726999999999990e+00
1.494967880000000093e+02 2.051064999999999916e+00
1.494963360000000137e+02 2.052286000000000055e+00
1.495035479999999950e+02 1.777069000000000010e+00
1.494982290000000091e+02 1.750918999999999892e+00
1.494984190000000126e+02 1.756596000000000046e+00
1.495173379999999952e+02 2.072547000000000139e+00
1.494888390000000129e+02 2.095911000000000080e+00
1.494904170000000079e+02 2.426416000000000128e+00
1.494841979999999921e+02 2.397057999999999911e+00
1.494915369999999939e+02 2.448980999999999852e+00
1.494991799999999955e+02 2.143813999999999886e+00
1.495027629999999874e+02 2.172041999999999806e+00
1.495171850000000120e+02 2.798887000000000125e+00
1.495209519999999941e+02 2.207967000000000013e+00
1.495180070000000114e+02 2.182253999999999916e+00
1.495246319999999969e+02 2.531038999999999817e+00
1.495249630000000138e+02 2.539931000000000161e+00
1.495191350000000057e+02 2.514781999999999851e+00
1.495164509999999893e+02 2.504252000000000145e+00
1.495217409999999916e+02 2.539743999999999780e+00
1.495270460000000128e+02 2.825877999999999890e+00
1.495532489999999939e+02 2.258417999999999815e+00
1.495556180000000097e+02 2.260705999999999882e+00
1.495167920000000095e+02 2.006978999999999846e+00
1.495090299999999957e+02 1.974749000000000088e+00
1.495171620000000132e+02 2.313587000000000060e+00
1.495466250000000059e+02 1.725130999999999970e+00
1.495460060000000055e+02 1.704809999999999937e+00
1.495450950000000034e+02 1.705208999999999975e+00
1.495450480000000084e+02 1.704612999999999934e+00
1.495444679999999948e+02 1.689710000000000045e+00
1.495508509999999944e+02 1.725589999999999957e+00
1.495349559999999940e+02 2.351121000000000016e+00
1.495343919999999969e+02 2.360955999999999833e+00
1.495334660000000042e+02 2.366629000000000094e+00
1.495380659999999864e+02 2.706948000000000132e+00
1.495330150000000060e+02 2.677115999999999829e+00
1.495390339999999867e+02 2.678539999999999921e+00
1.495390940000000057e+02 2.678443000000000129e+00
1.495413360000000011e+02 2.689983999999999931e+00
1.495364329999999882e+02 2.661500999999999895e+00
1.500772409999999866e+02 1.665032999999999985e+00
1.500749639999999943e+02 1.649848999999999899e+00
1.501009459999999933e+02 1.691246000000000027e+00
1.501045290000000136e+02 2.298920999999999992e+00
1.501058240000000126e+02 1.698900000000000077e+00
1.502139329999999973e+02 1.649971000000000076e+00
1.502456400000000087e+02 1.952474000000000043e+00
1.502434069999999906e+02 1.714455999999999980e+00
1.504594519999999989e+02 2.149191000000000074e+00
1.505005610000000047e+02 2.466346000000000149e+00
1.504700440000000015e+02 1.876897999999999955e+00
1.504795410000000118e+02 2.512589000000000183e+00
1.505280439999999942e+02 2.267755999999999883e+00
1.504920539999999960e+02 2.581768999999999981e+00
1.505053790000000049e+02 1.959170999999999996e+00
1.504843820000000107e+02 1.962796999999999903e+00
1.505216800000000035e+02 1.708172000000000024e+00
1.505368200000000058e+02 2.008612999999999982e+00
1.495965640000000008e+02 2.331379999999999786e+00
1.495920089999999902e+02 2.324685999999999808e+00
1.496176399999999944e+02 2.676431000000000004e+00
1.495851979999999912e+02 2.695645999999999987e+00
1.495810659999999928e+02 2.673033999999999910e+00
1.496050950000000057e+02 2.097421999999999898e+00
1.496433380000000000e+02 2.455404999999999838e+00
1.496451889999999878e+02 2.467836999999999836e+00
1.496123420000000124e+02 2.450258999999999965e+00
1.499405549999999891e+02 2.576725999999999850e+00
1.499713610000000017e+02 1.945548000000000055e+00
1.499467280000000073e+02 1.669780000000000042e+00
1.499623839999999859e+02 1.677721000000000018e+00
1.499798560000000123e+02 1.668749000000000038e+00
1.499626920000000041e+02 2.633537000000000017e+00
1.499907790000000034e+02 2.004033999999999871e+00
1.499506100000000117e+02 2.005479999999999929e+00
1.499557020000000023e+02 2.036589999999999900e+00
1.498524030000000096e+02 2.073987999999999943e+00
1.498553829999999891e+02 2.400046999999999819e+00
1.499106740000000002e+02 2.424198000000000075e+00
1.499080350000000124e+02 2.414378000000000135e+00
1.495308430000000044e+02 2.098082999999999920e+00
1.494784860000000037e+02 2.085522000000000098e+00
1.494898599999999931e+02 2.408713000000000104e+00
1.495325269999999875e+02 2.162793999999999883e+00
1.495409439999999961e+02 2.493160000000000043e+00
1.495358420000000024e+02 2.465476999999999919e+00
1.495151250000000118e+02 1.901750999999999969e+00
1.495458999999999889e+02 2.205623999999999807e+00
1.502742159999999956e+02 1.650266000000000011e+00
1.502918589999999881e+02 1.955265000000000031e+00
1.502792739999999867e+02 1.700007999999999964e+00
1.502776670000000081e+02 1.685969999999999969e+00
1.503239039999999989e+02 2.003794000000000075e+00
1.503227249999999913e+02 2.007408999999999999e+00
1.503188719999999989e+02 1.990053000000000072e+00
1.503213179999999909e+02 2.003296000000000188e+00
1.502963090000000079e+02 2.327412999999999954e+00
1.503004039999999861e+02 2.358789999999999942e+00
1.502963790000000017e+02 2.644927000000000028e+00
1.502982949999999960e+02 2.668883000000000116e+00
1.503240969999999948e+02 1.802832999999999908e+00
1.503183070000000043e+02 1.782707999999999959e+00
1.503328750000000014e+02 2.703300000000000036e+00
1.503343040000000030e+02 2.719615999999999811e+00
1.503299670000000106e+02 2.700807999999999875e+00
1.503265470000000050e+02 2.685074000000000183e+00
1.505419799999999952e+02 1.949831000000000092e+00
1.505902220000000113e+02 2.613754999999999828e+00
1.505548560000000009e+02 1.754467999999999916e+00
1.505871249999999861e+02 2.660270000000000135e+00
1.505895690000000116e+02 2.681505000000000027e+00
1.505989150000000052e+02 2.405381999999999909e+00
1.495595940000000041e+02 2.098221000000000114e+00
1.496498880000000042e+02 1.786329000000000056e+00
1.496854930000000081e+02 2.702148999999999912e+00
1.496607610000000079e+02 1.847553000000000001e+00
1.496536330000000135e+02 2.447610000000000063e+00
1.496655759999999873e+02 2.781702000000000119e+00
1.496983759999999961e+02 1.877931999999999935e+00
1.496830659999999966e+02 2.517846000000000029e+00
1.497112349999999878e+02 1.930428999999999951e+00
1.498930019999999956e+02 2.187797999999999909e+00
1.498714510000000075e+02 2.171715999999999980e+00
1.498998170000000130e+02 2.542159999999999975e+00
1.498734690000000001e+02 2.495769000000000126e+00
1.499129230000000064e+02 1.632444999999999924e+00
1.498957929999999976e+02 1.624805999999999973e+00
1.499208150000000046e+02 2.280406999999999851e+00
1.499432160000000067e+02 2.615092999999999890e+00
1.499344100000000140e+02 2.357880999999999894e+00
1.499037120000000129e+02 1.731699000000000099e+00
1.500240190000000098e+02 2.735130999999999979e+00
1.497869359999999972e+02 2.033055000000000057e+00
1.497615910000000099e+02 2.076223999999999847e+00
1.497748060000000123e+02 1.808291000000000093e+00
1.497221649999999897e+02 2.059635999999999800e+00
1.497055550000000039e+02 2.370830999999999911e+00
1.497422100000000000e+02 2.696369999999999933e+00
1.497274500000000046e+02 1.798620000000000108e+00
1.496994229999999959e+02 2.105468999999999813e+00
1.496969080000000076e+02 2.090514999999999901e+00
1.497248659999999916e+02 2.117541000000000118e+00
1.497446940000000097e+02 2.691263999999999879e+00
1.497711930000000109e+02 2.095162999999999887e+00
1.497944139999999891e+02 2.091117000000000115e+00
1.497540490000000091e+02 2.430172999999999917e+00
1.497890999999999906e+02 1.822813999999999934e+00
1.503976600000000019e+02 2.474260999999999822e+00
1.500296209999999917e+02 1.864838999999999913e+00
1.500225169999999935e+02 2.516042999999999807e+00
1.500052770000000066e+02 2.236270000000000202e+00
1.502820059999999955e+02 2.765219999999999789e+00
1.502774980000000085e+02 2.181220999999999854e+00
1.502877890000000036e+02 2.511498000000000008e+00
1.502819739999999911e+02 2.848425999999999902e+00
1.502867380000000139e+02 2.225433000000000217e+00
1.503068660000000136e+02 2.546928999999999998e+00
1.502954689999999971e+02 2.577291000000000221e+00
1.496525599999999940e+02 2.109980999999999884e+00
1.497029449999999997e+02 2.789709999999999912e+00
1.496928660000000093e+02 2.831548999999999872e+00
1.498431600000000117e+02 1.692355000000000054e+00
1.498731150000000127e+02 2.056309999999999860e+00
1.498694230000000118e+02 2.035369000000000206e+00
1.498800669999999968e+02 2.692366999999999955e+00
1.499038510000000031e+02 2.404637999999999831e+00
1.498570819999999912e+02 1.793134000000000006e+00
1.499016009999999994e+02 2.478140999999999927e+00
1.499149950000000047e+02 2.189417000000000169e+00
1.499198340000000087e+02 1.905705999999999900e+00
1.499256799999999998e+02 1.942976999999999954e+00
1.499180570000000046e+02 2.815506000000000064e+00
1.498924470000000042e+02 2.253236999999999934e+00
1.499122590000000059e+02 2.248238000000000181e+00
1.499326910000000055e+02 1.716488999999999931e+00
1.499079380000000015e+02 2.601742000000000221e+00
1.495677980000000105e+02 2.397838999999999832e+00
1.495915119999999945e+02 1.821976999999999958e+00
1.495682700000000125e+02 2.712410000000000210e+00
1.495877429999999890e+02 2.169191999999999787e+00
1.503924619999999948e+02 2.641601999999999784e+00
1.504168699999999887e+02 2.353918999999999873e+00
1.504219569999999919e+02 2.385508000000000184e+00
1.504416369999999858e+02 2.071082000000000090e+00
1.495169699999999864e+02 2.074082000000000203e+00
1.495236529999999959e+02 2.115527999999999853e+00
1.495353700000000003e+02 2.161722999999999839e+00
1.494944600000000037e+02 2.484656999999999893e+00
1.494894439999999918e+02 2.462969000000000186e+00
1.495442180000000008e+02 1.897979000000000083e+00
1.495426229999999919e+02 1.864057999999999993e+00
1.495031409999999994e+02 1.601480000000000015e+00
1.495019440000000088e+02 1.625990000000000046e+00
1.495152909999999906e+02 1.944206000000000101e+00
1.495060650000000066e+02 1.906697000000000086e+00
1.495098680000000115e+02 1.924164999999999903e+00
1.495129760000000090e+02 1.947732999999999937e+00
1.495136329999999987e+02 2.271942000000000128e+00
1.495098839999999996e+02 2.237309000000000214e+00
1.495413320000000112e+02 1.972398000000000096e+00
1.495405969999999911e+02 1.969529000000000085e+00
1.495432930000000056e+02 1.992240000000000011e+00
1.495536030000000096e+02 2.645617999999999803e+00
1.495514379999999903e+02 2.632606000000000002e+00
1.495554239999999879e+02 2.642996999999999819e+00
1.495531190000000095e+02 2.615981000000000112e+00
1.495531190000000095e+02 2.604020999999999919e+00
1.495578010000000120e+02 2.629468000000000139e+00
1.495582339999999988e+02 2.630002000000000173e+00
1.495775490000000048e+02 2.351671000000000067e+00
1.495619770000000130e+02 2.337540999999999869e+00
1.495647069999999985e+02 2.352289999999999992e+00
1.495663120000000106e+02 2.361841000000000079e+00
1.495559330000000102e+02 2.114558999999999855e+00
1.495473259999999982e+02 2.078692000000000206e+00
1.495437589999999943e+02 2.418747999999999898e+00
1.495910210000000120e+02 2.142762999999999973e+00
1.495928820000000030e+02 2.158741000000000021e+00
1.495980769999999893e+02 1.867896999999999919e+00
1.495978299999999876e+02 1.868154000000000092e+00
1.495669210000000078e+02 1.812321999999999989e+00
1.495637340000000108e+02 1.794073999999999947e+00
1.495654659999999865e+02 1.800289999999999946e+00
1.495675830000000133e+02 1.810675999999999952e+00
1.495650239999999940e+02 1.795760999999999941e+00
1.495698680000000138e+02 1.814473999999999920e+00
1.495734579999999880e+02 1.822000999999999982e+00
1.495662560000000099e+02 2.126224999999999810e+00
1.495699899999999900e+02 2.152435999999999794e+00
1.495665630000000021e+02 2.133185000000000109e+00
1.495675490000000138e+02 2.141099999999999781e+00
1.495662959999999941e+02 2.142002000000000184e+00
1.495644049999999936e+02 2.130907000000000107e+00
1.495782210000000134e+02 1.886938000000000004e+00
1.495737560000000030e+02 1.861569000000000029e+00
1.495707549999999912e+02 1.850724000000000036e+00
1.495708140000000128e+02 1.852916999999999925e+00
1.495688199999999881e+02 1.846235999999999988e+00
1.495729499999999916e+02 1.878479000000000010e+00
1.495823809999999980e+02 2.167352999999999863e+00
1.495885260000000017e+02 2.210799999999999876e+00
1.495828080000000000e+02 2.189003000000000032e+00
1.495949420000000032e+02 1.592009999999999925e+00
1.496005949999999984e+02 2.840664999999999996e+00
1.496017819999999858e+02 2.853985000000000216e+00
1.495864760000000047e+02 1.655335000000000001e+00
1.495879480000000115e+02 1.660277000000000003e+00
1.495801099999999906e+02 2.576991000000000032e+00
1.495767390000000034e+02 2.567947000000000202e+00
1.495819869999999980e+02 2.595508999999999844e+00
1.496198520000000087e+02 2.634831999999999841e+00
1.496185639999999921e+02 2.621274000000000104e+00
1.496186690000000112e+02 2.630211000000000077e+00
1.496160739999999976e+02 2.620575999999999794e+00
1.496242770000000064e+02 2.345892999999999784e+00
1.505220390000000066e+02 1.811830000000000052e+00
1.505427620000000104e+02 2.735402000000000111e+00
1.505293680000000052e+02 2.729880000000000084e+00
1.505121910000000014e+02 2.728617999999999988e+00
1.505165990000000136e+02 2.755536999999999903e+00
1.505356569999999863e+02 2.139441999999999844e+00
1.506681930000000023e+02 2.000919999999999810e+00
1.506897710000000075e+02 1.993163000000000018e+00
1.506597470000000101e+02 1.717676999999999898e+00
1.506989430000000141e+02 2.057290000000000063e+00
1.506939920000000086e+02 2.033107000000000220e+00
1.506850630000000137e+02 2.647142000000000106e+00
1.507099259999999958e+02 2.661591000000000040e+00
1.507034319999999923e+02 1.783438000000000079e+00
1.506781210000000044e+02 2.080678999999999945e+00
1.507116300000000138e+02 2.417958000000000052e+00
1.507149579999999958e+02 1.837960000000000038e+00
1.507207760000000007e+02 2.170957000000000026e+00
1.506917239999999936e+02 2.498620999999999981e+00
1.507336809999999900e+02 2.188740999999999826e+00
1.507314700000000016e+02 1.917837999999999932e+00
1.507496109999999874e+02 2.328650000000000109e+00
1.507303770000000043e+02 2.634884000000000004e+00
1.507556350000000123e+02 2.061628999999999934e+00
1.503829639999999870e+02 2.058066999999999869e+00
1.503828880000000083e+02 1.787902000000000102e+00
1.503844919999999945e+02 2.715561999999999809e+00
1.505015630000000044e+02 1.744164000000000048e+00
1.505761970000000076e+02 2.221492000000000022e+00
1.505585930000000019e+02 1.625923999999999925e+00
1.505506640000000118e+02 1.694571000000000049e+00
1.505504400000000089e+02 1.691943999999999892e+00
1.496511109999999860e+02 2.031893999999999867e+00
1.496447709999999915e+02 2.601411000000000140e+00
1.496579869999999914e+02 1.750234999999999985e+00
1.496450120000000084e+02 2.094602000000000075e+00
1.505657909999999902e+02 1.781964000000000103e+00
1.505707449999999881e+02 1.803087000000000106e+00
1.505709600000000137e+02 1.796510000000000051e+00
1.505740480000000048e+02 1.804828000000000099e+00
1.505701320000000010e+02 1.783101000000000047e+00
1.506125879999999881e+02 2.454105999999999899e+00
1.506151570000000106e+02 2.775316999999999812e+00
1.506172650000000033e+02 2.789902000000000104e+00
1.506129799999999932e+02 2.767164000000000179e+00
1.505750659999999925e+02 2.154920000000000169e+00
1.505827150000000074e+02 2.201509000000000160e+00
1.505762609999999881e+02 2.163619999999999877e+00
1.505729080000000124e+02 2.153614999999999835e+00
1.506186759999999936e+02 1.893906000000000089e+00
1.506204549999999927e+02 1.901458000000000093e+00
1.506163599999999860e+02 1.874724000000000057e+00
1.506227499999999964e+02 1.908563999999999927e+00
