# ra   dec 
1.499166465144876668e+02 1.710819680808187027e+00
1.499448927390804442e+02 1.646584794643983551e+00
1.502460730663271704e+02 1.655127599657676862e+00
1.498521446756057003e+02 1.844874588674438876e+00
1.501728483985044136e+02 1.797374760838935659e+00
1.502054519787827473e+02 2.154268370516738695e+00
1.507182766605007771e+02 2.506084913428576755e+00
1.507726549927914448e+02 1.614145999420042665e+00
1.502896002127482120e+02 1.667036535511261741e+00
1.501922328151296995e+02 1.656535860568887575e+00
1.504216172001277982e+02 1.625043463823368395e+00
1.503666937785058906e+02 1.701047202746707399e+00
1.501292957556364627e+02 1.939441991375787655e+00
1.504688988466936337e+02 1.725712910234185049e+00
1.506326204085567610e+02 2.289573128288436621e+00
1.504998851126332511e+02 1.999773596184108548e+00
1.501197150146093122e+02 1.886800594463491798e+00
1.505740257536679678e+02 1.804908911913201797e+00
1.505903099340144138e+02 2.242260923687038332e+00
1.500136044946693517e+02 1.660119825973706664e+00
1.500746417184061841e+02 1.915035154409118867e+00
1.507624236162754983e+02 2.315688394699275676e+00
1.498980085012987331e+02 1.797799085641690553e+00
1.507928171011454594e+02 1.565217121377851850e+00
1.499131781672456043e+02 1.695809208037868387e+00
1.504486461893144735e+02 1.792203840009600313e+00
1.505575405006423466e+02 1.844996478484098867e+00
1.503324133059533949e+02 1.659970837938501198e+00
1.503900555790608280e+02 1.585468526066091233e+00
1.503429429637889143e+02 1.717901700536035747e+00
1.505537431451066652e+02 2.401105264110407145e+00
1.499850447027738483e+02 1.687122819157474529e+00
1.504100402016523503e+02 1.649461636317214763e+00
1.502855316917618325e+02 1.786412082520875799e+00
1.498957700535099491e+02 1.839358693101316389e+00
1.499597054460270726e+02 1.670823229128763243e+00
1.500414262936155296e+02 2.003095011807971115e+00
1.503426502807337215e+02 1.812741835365574872e+00
1.507745237876684712e+02 1.753034690312993416e+00
1.505568102649916113e+02 2.163647532265228879e+00
1.506168786185159831e+02 2.291798977895348699e+00
1.504489728791379264e+02 2.211766975661171752e+00
1.505549333731458717e+02 1.844608669368950959e+00
1.507329720017259831e+02 2.208780251188555699e+00
1.504547684564440146e+02 2.030738760889243544e+00
1.507727418927186420e+02 2.457851213931722789e+00
1.504182034370635392e+02 2.208168044652840667e+00
1.503568794615065087e+02 1.857465939591367299e+00
1.505305707597241565e+02 2.210073763299987615e+00
1.503694974783505529e+02 1.712744598769088800e+00
1.507192597804811385e+02 2.124869020616244608e+00
1.500086724414774721e+02 1.948453318387261879e+00
1.506592532771185233e+02 1.751077391828548713e+00
1.504138846285828208e+02 1.844524375262839966e+00
1.507044168410261875e+02 1.970354091423057952e+00
1.504621988632932528e+02 1.594010578733956685e+00
1.498977369226674909e+02 1.823903502037004687e+00
1.506822721865427184e+02 2.512688387764067333e+00
1.503431569355032025e+02 2.082229648945428391e+00
1.507494680138783565e+02 2.461842239025207046e+00
1.499538208382340372e+02 1.705852708340799939e+00
1.503906292937429043e+02 2.203092781402793410e+00
1.507017868650171408e+02 2.131126992367916806e+00
1.499801440807611925e+02 1.642106240418033103e+00
1.502720986428386993e+02 1.804805935830930741e+00
1.504878112913893915e+02 1.591909158278045355e+00
1.507804225846289796e+02 2.426842099961910471e+00
1.503493145893810379e+02 1.646044584699019486e+00
1.502380372324775237e+02 1.563686476599377650e+00
1.501308490988419067e+02 1.644217408099550415e+00
1.504477312848916029e+02 2.205991472003915987e+00
1.498449750905208759e+02 1.841732659982109999e+00
1.500966755138971109e+02 2.004175965738592247e+00
1.502311040335622465e+02 1.778008343538499014e+00
1.500139066726866020e+02 1.960716759713546420e+00
1.502631035013616838e+02 1.813243190727102938e+00
1.502337736579679586e+02 1.550044488954805066e+00
1.506329894931466811e+02 1.995376373704002448e+00
1.504379254689674497e+02 1.973931447771346770e+00
1.504333806342760624e+02 1.590762943438583710e+00
1.506375049143174181e+02 1.967159674598006225e+00
1.498534969189781521e+02 1.818024810713921635e+00
1.503468624783381813e+02 2.138491830628015400e+00
1.507546136610153553e+02 2.381017498446608815e+00
1.504526864409110658e+02 2.208088991106894827e+00
1.504084460386868329e+02 1.607493303388112027e+00
1.504133835182128962e+02 1.806233830965945364e+00
1.503354670914570193e+02 1.778528010518341862e+00
1.505368043398548537e+02 2.202775585171669714e+00
1.506993220549459522e+02 2.328033253172808514e+00
1.504070304751190577e+02 1.902815638271236676e+00
1.502172383257584443e+02 1.763253340745298381e+00
1.502355303196878822e+02 1.812283501421909637e+00
1.503992695804416542e+02 1.593691289282243906e+00
1.506326877444319337e+02 2.307991707980586504e+00
1.505806781180265546e+02 2.165807569122380816e+00
1.501763429945772828e+02 1.974715115250149200e+00
1.504019741805775254e+02 1.864978851257782733e+00
1.500941945570238261e+02 1.635057228022501974e+00
1.502511737454416618e+02 1.682737798480862468e+00
1.503923367202687018e+02 1.592982480223803288e+00
1.505933941639528655e+02 2.293915463103083585e+00
1.503236558686704711e+02 1.578823622892577827e+00
1.506938620986122999e+02 1.741227656344611407e+00
1.502509229553334364e+02 1.811867822327672295e+00
1.503355545636121064e+02 2.269042047319835387e+00
1.502545333178339604e+02 1.729104816278665080e+00
1.502462672499324867e+02 1.922057707654793113e+00
1.503179270410629442e+02 1.632155507861598798e+00
1.503840048044088462e+02 2.019298294143474504e+00
1.502774052911711067e+02 2.084159674524635797e+00
1.500963498771673130e+02 1.779371645306541794e+00
1.502418917192336778e+02 1.753836473578649580e+00
1.506381870763370330e+02 1.959118511186767275e+00
1.502566297451577384e+02 1.768297687307836652e+00
1.507806789768961551e+02 2.149127686836219464e+00
1.500408809072865495e+02 2.000272374514628027e+00
1.505754600594542296e+02 2.207978381875618012e+00
1.503424554912467386e+02 1.562889527708349879e+00
1.501313903740572755e+02 1.639723775872306000e+00
1.502847120138303012e+02 1.586072523727450667e+00
1.499122787763434701e+02 1.897423661769865877e+00
1.503725921339504623e+02 1.609384505660712117e+00
1.501087780747748752e+02 1.837265619569838471e+00
1.499485299209632103e+02 1.641058639609156211e+00
1.506843278692902004e+02 1.609235432526659570e+00
1.507593805898195001e+02 1.878692753106758540e+00
1.504920824537107080e+02 1.920667193262779460e+00
1.507172391439703176e+02 1.969999261655598133e+00
1.506357221136863132e+02 2.388763451524498205e+00
1.499093260319170042e+02 1.828707905356378394e+00
1.503181278620990611e+02 1.574097268793916538e+00
1.505628925500831770e+02 2.316334591810619958e+00
1.502975863905540734e+02 1.598641546245117340e+00
1.505383294003607659e+02 2.389940800707976098e+00
1.505585046632458273e+02 2.404429326993200444e+00
1.505213891089861136e+02 1.576121984701110978e+00
1.505371965423684912e+02 2.418149082727667487e+00
1.506618824618710448e+02 1.769203323427820607e+00
1.506014340630215997e+02 2.381574361341468826e+00
1.505900519091393335e+02 2.288287285006539662e+00
1.504020038997470010e+02 2.035050093529247928e+00
1.506550921722459577e+02 1.987908425520156674e+00
1.504886526137476892e+02 2.393289637755114274e+00
1.501848363341255208e+02 1.908717584591285599e+00
1.502521834139392354e+02 2.184778975148664593e+00
1.505941631966759928e+02 2.325426355130387090e+00
1.505650550851533467e+02 2.040730866965353663e+00
1.499586684326853003e+02 1.646828219336164967e+00
1.507371420315488422e+02 2.463708044177331580e+00
1.505875313370709989e+02 2.475332632779236430e+00
1.502460571306588974e+02 1.979515273549418142e+00
1.506004304198671946e+02 2.297620978060923580e+00
1.506294809651346611e+02 2.261668006317084423e+00
1.507258770355086028e+02 2.318941863789890867e+00
1.505650449252536305e+02 1.961652624917479937e+00
1.501859493476367220e+02 2.010992187890227267e+00
1.507536577415466752e+02 2.463508175191666982e+00
1.502831561635039179e+02 1.938987720592952213e+00
1.504093807991478684e+02 1.925823360005118667e+00
1.500145271110079932e+02 1.845515570255169546e+00
1.507089920050123624e+02 1.770933590274834435e+00
1.500564433048456010e+02 1.627478872304041868e+00
1.505179356096474805e+02 2.133781474072566020e+00
1.505569572538555576e+02 2.319718079642928643e+00
1.505423575304712074e+02 2.218826210515847386e+00
1.506280430003330650e+02 2.313267290325736525e+00
1.503658835850968671e+02 2.031522075654402126e+00
1.498563683420023267e+02 1.807278594723480181e+00
1.504143064544758204e+02 2.103946099169172523e+00
1.506141983458063862e+02 2.219835367986409569e+00
1.506466277004837764e+02 2.319850136287770592e+00
1.506712925543109804e+02 1.969574564048515386e+00
1.501686568997288873e+02 1.631182441723533438e+00
1.502833998766049035e+02 1.630584682592802093e+00
1.505069773941845028e+02 2.096413017167818804e+00
1.502544518933309803e+02 2.165696799346955803e+00
1.505324620143850325e+02 2.376379316901374938e+00
1.505392317252332646e+02 2.362348106113610235e+00
1.505203485898412339e+02 1.908756198201414733e+00
1.506263879123821425e+02 2.477212026381199639e+00
1.506265637613108197e+02 2.108160142905552092e+00
1.504455758835890720e+02 2.091760541698248765e+00
1.504589153384220594e+02 2.096301078938463736e+00
1.502641948097551392e+02 2.210400793715136203e+00
1.506548905304734660e+02 2.449431446940002921e+00
1.505176142002001427e+02 2.214003076841358109e+00
1.505485086444188596e+02 2.381910961129833915e+00
1.506202611509810083e+02 2.099770110961262315e+00
1.507638184746927550e+02 2.460989213151773214e+00
1.505378188262006347e+02 1.770378260939926340e+00
1.506304873855924029e+02 2.101356987686361144e+00
1.500902595718544887e+02 1.992095019969534198e+00
1.502008565140473593e+02 1.674599930729395503e+00
1.506611157945264949e+02 2.301365090957051773e+00
1.504081283557973734e+02 2.264435764590704281e+00
1.506697076407117777e+02 2.497648162642245317e+00
1.506759944495997559e+02 2.077909090622675148e+00
1.504248993036633522e+02 2.217417946785413374e+00
1.506828011389341100e+02 2.483257093224552126e+00
1.501431445371024438e+02 1.932094790509420790e+00
1.499290666148781099e+02 1.657421907834422781e+00
1.502444502945418492e+02 1.631199688029985273e+00
1.507094606014215685e+02 1.603197814135570054e+00
1.503881514137482327e+02 2.216962205110385664e+00
1.506563979449146871e+02 2.322491895408851370e+00
1.506908864612234709e+02 1.766998260639034202e+00
1.501728784278712396e+02 1.930939037056285557e+00
1.505991113599960443e+02 2.174682166174438436e+00
1.505896073299852276e+02 1.948566206142482660e+00
1.504256978317984021e+02 1.888831269019937142e+00
1.502152225526226630e+02 2.154817249814483304e+00
1.505654605622480062e+02 2.144479387515357161e+00
1.504907253456809713e+02 1.788918461575135455e+00
1.505918208640408693e+02 2.360214256366253593e+00
1.502636746721836403e+02 1.595791937251104464e+00
1.505830002995324719e+02 2.437497778838685125e+00
1.506393613884755496e+02 1.883949503252495106e+00
1.506367051284563274e+02 2.144620535242535375e+00
1.506976971049101905e+02 2.376552114203069888e+00
1.500868954398996777e+02 1.778225868365315376e+00
1.505708573247860329e+02 2.441588476588522294e+00
1.500413260722997677e+02 1.585899748498360129e+00
1.505061237391933275e+02 1.562548944394755335e+00
1.499817737765851291e+02 1.667699002140784037e+00
1.504239507637426243e+02 2.271780296718308279e+00
1.507820148959016819e+02 1.664896380637310713e+00
1.505881857094844918e+02 2.232439692208829651e+00
1.502828305057900025e+02 1.789312492193460224e+00
1.506804414463150295e+02 2.461161485777403790e+00
1.504668666714110543e+02 2.224815434245110968e+00
1.502428756352206562e+02 1.627438222272878265e+00
1.498524836261075848e+02 1.809777552706555603e+00
1.506833062842923994e+02 2.331951950547656249e+00
1.505343502443704438e+02 1.622178419830951679e+00
1.506623061057718473e+02 2.430453916509154766e+00
1.507948128084516952e+02 2.476762566826121947e+00
1.506172754614977123e+02 1.990848484705553201e+00
1.506356167261012047e+02 2.464312873471814047e+00
1.505633570863989803e+02 1.958718821629555462e+00
1.507169152639514209e+02 2.047902430695586418e+00
1.506108230890064874e+02 2.463424704022751488e+00
1.502125166473912543e+02 2.043394925562862507e+00
1.507899306822466485e+02 2.293874949355548143e+00
1.506382835161045648e+02 2.276860445555323853e+00
1.506115006225654440e+02 2.376162276526749384e+00
1.500518030031177545e+02 1.627238389587170042e+00
1.505153436888946601e+02 1.951144487541944583e+00
1.506486449739491320e+02 2.194940255753585756e+00
1.501170817679632137e+02 2.077727814782805993e+00
1.505939586832046757e+02 2.456473165962792304e+00
1.505924701848101108e+02 2.145909034441956020e+00
1.499912400986766556e+02 1.621122545490368605e+00
1.505663648977572109e+02 1.919368017892388645e+00
1.500529885940215138e+02 1.560645551428324396e+00
1.507055485061110573e+02 2.387740059635693246e+00
1.501428727090183486e+02 1.613541363827699193e+00
1.502867788723283979e+02 1.932895561011974683e+00
1.507022804062632133e+02 2.092004685393646479e+00
1.507685929207561060e+02 2.474656488972720947e+00
1.506543815626928335e+02 2.061092901663229782e+00
1.504850737140315289e+02 2.204942303932144299e+00
1.505775176144741181e+02 2.453296276692272571e+00
1.503131871351243944e+02 1.942943552142638142e+00
1.506114690770403683e+02 1.760620256990464538e+00
1.506670414637631836e+02 2.367170475112426065e+00
1.502084640699407885e+02 1.946277277203728229e+00
1.506128752589594058e+02 1.760546098833443152e+00
1.501446294742621319e+02 1.939860608054664759e+00
1.500057887582057674e+02 1.607331951595686093e+00
1.503606613788992377e+02 2.155847990060804964e+00
1.503241219113842817e+02 1.579041032114279819e+00
1.503772393710098925e+02 2.037742217898029118e+00
1.500735106528007066e+02 1.605722152629516009e+00
1.506823706867743340e+02 2.147827267399985196e+00
1.507590783276363595e+02 2.280433751973542922e+00
1.503138797091251888e+02 2.041839969862488502e+00
1.507158509972679781e+02 2.477701317585530472e+00
1.505443897749113944e+02 2.397003384443123775e+00
1.504905595287720246e+02 2.228514892822889504e+00
1.506329157022281038e+02 2.148785790154578823e+00
1.504224971488655456e+02 1.558212862302387203e+00
1.501982565042930844e+02 1.940166569819816500e+00
1.505964445266154144e+02 2.422885741837844442e+00
1.500832811064070427e+02 1.612110343236450749e+00
1.502434531768178942e+02 1.613626064753575395e+00
1.504278061789296146e+02 1.560206809028120478e+00
1.501552242032002198e+02 1.911382140176066891e+00
1.505102015304184704e+02 2.224781623033066147e+00
1.505882046371172862e+02 2.223519617415766092e+00
1.504413719499563058e+02 1.743878427203970460e+00
1.505505136257743573e+02 1.894491815840456006e+00
1.501467593459101693e+02 1.612436955931983995e+00
1.500670395211242578e+02 1.589811090151642681e+00
1.506466302796478658e+02 1.946173179144149668e+00
1.504822471078720127e+02 1.909315741744053829e+00
1.507359912179119021e+02 2.221126455534861321e+00
1.505938400297093551e+02 1.948975947083629201e+00
1.503935955058924208e+02 2.045226326563858166e+00
1.507334054286012304e+02 1.572810295362866428e+00
1.505067014839718524e+02 2.240024636903199085e+00
1.506668265700809002e+02 2.061124427208148813e+00
1.506968531849254873e+02 1.759437107571217407e+00
1.503338354199474054e+02 2.257553708505473100e+00
1.506781970379461200e+02 2.187041420843619299e+00
1.502668128657198565e+02 1.566493128532999046e+00
1.501863689094816436e+02 1.942495903099006327e+00
1.507711497297354128e+02 1.865672759864030139e+00
1.504501987378087051e+02 2.229320097955290514e+00
1.501933771621136771e+02 2.046067449542332550e+00
1.503007526348629028e+02 2.175390527857954837e+00
1.503057271263267296e+02 1.829555279701987169e+00
1.500127764057906461e+02 1.798276421951580106e+00
1.505091333847013004e+02 2.417624869913252983e+00
1.504305757556170136e+02 2.174722971915380665e+00
1.504548256348382438e+02 2.057839217152577671e+00
1.501437318054990442e+02 1.611350514994824401e+00
1.499349952331197642e+02 1.846048168794182320e+00
1.500688040705145170e+02 1.600283532209340498e+00
1.506631242840659866e+02 2.163277918668773836e+00
1.500977513977473166e+02 1.599992887519536389e+00
1.501090248133411933e+02 1.946009760789913834e+00
1.502410468259085405e+02 1.875539147375824722e+00
1.506084387497947148e+02 1.948744617385697930e+00
1.507100212492101434e+02 2.269404121689822862e+00
1.500790207661651152e+02 1.567471818117379900e+00
1.506542322790213859e+02 2.052616308733212769e+00
1.502849659802154463e+02 2.112595327733386874e+00
1.506359960829870488e+02 2.188052955709920866e+00
1.502477983904026360e+02 1.954400420518352721e+00
1.500397589867674526e+02 1.615346677824570865e+00
1.504293045858017592e+02 1.762112687629996399e+00
1.503056311603762083e+02 1.747504072363988525e+00
1.500505869620124599e+02 1.784865119496564345e+00
1.501822546802962393e+02 1.850785809944877069e+00
1.504606077622085820e+02 1.604585009705844278e+00
1.507365402308074920e+02 2.232697865875477472e+00
1.505951429373606629e+02 2.252971907379296646e+00
1.505011903669658011e+02 1.616272296502742956e+00
1.505812291466659190e+02 1.661095312582411498e+00
1.505255300639770155e+02 1.697290053671704824e+00
1.506652341140129181e+02 2.053413408956838104e+00
1.505437128796117747e+02 2.169990066853415556e+00
1.505186196626998196e+02 2.013102759458328173e+00
1.507374779104806350e+02 2.133628705010541804e+00
1.503736249536426044e+02 2.112023584950710742e+00
1.503541046489521591e+02 2.234374437681458492e+00
1.504559437954809198e+02 1.602544710452260546e+00
1.506035460085601017e+02 1.678806777772162695e+00
1.506375324111741634e+02 2.216177967686198347e+00
1.501484845593287218e+02 1.791725950717834470e+00
1.507611251965716974e+02 2.046536242134655126e+00
1.506030358774079616e+02 1.680987877662525998e+00
1.502398352559307284e+02 1.927727679751117362e+00
1.503530379208839634e+02 2.180424509473796402e+00
1.506054615842888040e+02 2.004057870602211189e+00
1.506770723756792449e+02 2.139808964371376909e+00
1.505755791346590513e+02 1.574824098728609512e+00
1.500252512349794642e+02 1.611347633303327198e+00
1.502875935252969555e+02 2.230823129983504405e+00
1.506712525289078428e+02 1.681322839814954451e+00
1.500449022318617267e+02 1.622413529914959796e+00
1.500401168523529520e+02 1.785505083987860786e+00
1.504868675916182781e+02 2.230824154054079411e+00
1.505402843505263775e+02 1.702146282717505121e+00
1.507903163571544098e+02 1.899624609415867083e+00
1.506312141581923356e+02 1.823606994102469958e+00
1.500419465973058948e+02 1.631382703783014643e+00
1.504532355691433736e+02 2.261402123227961969e+00
1.503853787544610157e+02 2.073798725461395431e+00
1.503256633322848472e+02 2.254693109611914714e+00
1.507612350171023081e+02 1.897252222533239996e+00
1.506304076940611480e+02 2.033007005913174847e+00
1.500657195345515902e+02 1.760217619093275454e+00
1.501249509698847362e+02 1.557492274860902803e+00
1.502361371976511464e+02 2.181337041237542351e+00
1.506500600939912715e+02 1.952259016739719133e+00
1.499323137723478681e+02 1.727604597541106068e+00
1.503641842301262272e+02 1.906014322609413725e+00
1.507847079950692830e+02 2.222969646001176969e+00
1.500855066232694526e+02 1.593956720578527664e+00
1.504957181436262488e+02 1.870158780789048958e+00
1.499340888275389432e+02 1.771489716381462243e+00
1.503286075485862057e+02 2.240864096274173267e+00
1.498914171086866531e+02 1.764592821070376072e+00
1.501101882377335244e+02 1.585391045861416437e+00
1.506563822001371022e+02 1.575253686085837268e+00
1.506269321817568425e+02 2.030390873170401900e+00
1.506203045631264672e+02 1.575069203901300785e+00
1.500510932480706288e+02 1.731688579095710168e+00
1.503134564739794712e+02 2.178616497228578641e+00
1.500806341700163671e+02 1.773997986069449695e+00
1.506186218640114021e+02 1.893972932186430924e+00
1.501102142001874711e+02 1.585997401033359955e+00
1.504952683143640115e+02 1.822181815242090330e+00
1.502317369135058129e+02 1.948218415236627532e+00
1.503337064733078137e+02 1.827088114572631872e+00
1.506167914069198162e+02 2.244078054611016615e+00
1.505086885785987079e+02 2.236089092312347315e+00
1.503728168043360540e+02 2.200168798460517827e+00
1.506902044853924281e+02 1.747449295774900158e+00
1.504135649078158110e+02 1.940061772673807639e+00
1.506784209256086058e+02 1.812173877988130899e+00
1.504450923347177138e+02 1.896949599686073240e+00
1.503041815978363900e+02 2.238287298651562729e+00
1.503500074300334006e+02 1.956584653045499556e+00
1.500970915140111117e+02 1.636927187240439174e+00
1.506747260946958988e+02 2.293593914499695963e+00
1.507212737327616878e+02 2.026410491223490151e+00
1.504882289905875723e+02 2.235099961668062019e+00
1.504888885856065031e+02 1.893798127970833134e+00
1.498464858959204946e+02 1.774070806665507538e+00
1.504519038082884492e+02 2.238398599625483598e+00
1.500399495069231648e+02 1.833086521259203350e+00
1.506234912694852710e+02 1.869303258171509885e+00
1.501879071641400287e+02 2.056195586200403547e+00
1.504495903287138390e+02 2.246419985244200834e+00
1.504612865243065585e+02 1.836095563647053952e+00
1.503941039626628537e+02 2.177418489757101394e+00
1.501171092842890289e+02 1.579768606862000047e+00
1.505194338843917876e+02 1.560967149578994517e+00
1.506397950620737731e+02 1.895100816007546873e+00
1.504958457584906171e+02 2.312771918110196445e+00
1.501717963007516801e+02 1.946291867470106407e+00
1.507223394742839844e+02 2.111603832419749249e+00
1.507460780099378894e+02 2.343035226593344955e+00
1.506117309145316199e+02 2.247180558989317234e+00
1.507995592605535080e+02 2.240698899098493513e+00
1.501530861517157120e+02 1.994073661479744297e+00
1.503200412414767300e+02 1.605157469483429411e+00
1.500783442418137383e+02 1.771023287636713794e+00
1.504219649904462131e+02 1.577537412730716904e+00
1.503137616118714561e+02 2.026889706384657597e+00
1.499790348340409025e+02 1.716195195435494147e+00
1.506013449226171588e+02 1.900642641376884434e+00
1.500721602901280392e+02 1.636876576188535770e+00
1.505434857780164180e+02 2.408712350712728156e+00
1.502965928043101371e+02 2.169540731636619313e+00
1.505115559862631471e+02 2.409616470328798332e+00
1.503771404743467883e+02 2.097781823014690072e+00
1.500716100941093032e+02 1.637220002115679973e+00
1.507411310838786278e+02 1.686159598188726072e+00
1.500193611072719762e+02 1.580922548760276491e+00
1.501453369206528805e+02 1.573361216672624741e+00
1.503275671183012037e+02 2.241959415448352200e+00
1.506075825391832836e+02 2.258899255229918968e+00
1.503205669334520564e+02 1.574729533717293295e+00
1.504853732059198421e+02 2.177674423844908169e+00
1.502305344719131881e+02 1.968208543996523785e+00
1.504514274511599012e+02 1.561047607014959038e+00
1.503735166218933159e+02 1.895553315082298518e+00
1.503845654916858336e+02 1.765477607344720923e+00
1.501661835579987780e+02 1.560799007644254166e+00
1.506944507050615982e+02 1.756549682929768430e+00
1.501199878179880045e+02 1.628778992248529844e+00
1.502044995279906061e+02 1.592020398321753349e+00
1.507001612752588642e+02 2.053439541797373202e+00
1.501435822158082090e+02 1.649464288420104507e+00
1.505057695431075615e+02 1.569979286960795140e+00
1.498746045528441471e+02 1.754334090716912931e+00
1.500649827802556047e+02 1.664570544226990245e+00
1.504518299314572118e+02 1.889022760460232320e+00
1.502218228436485390e+02 2.172057453023667595e+00
1.502768546491907387e+02 1.776790699531951123e+00
1.500621413087888243e+02 1.821764127218567175e+00
1.506317292326873485e+02 2.462496821337328612e+00
1.494658749707037941e+02 1.919075745986519976e+00
1.498893513177438024e+02 1.596803411334015044e+00
1.494970749348668164e+02 1.973832807302365655e+00
1.494847173743811766e+02 1.633228985376395492e+00
1.495350883155226427e+02 1.983708623977016527e+00
1.494340499285395083e+02 1.561600130513525198e+00
1.494339699031847033e+02 1.682106007695699512e+00
1.496942352391999123e+02 1.626000014350939216e+00
1.497889952681063050e+02 1.587515079342921132e+00
1.494815988511871865e+02 1.880794475953284195e+00
1.494340398796671536e+02 1.633968727690032319e+00
1.495909475641748259e+02 1.683759174920053558e+00
1.495504690686015579e+02 1.972817574466782853e+00
1.495459648128720289e+02 1.704803656227565245e+00
1.494231254414170564e+02 1.612053989769991258e+00
1.495092346624029744e+02 1.953745186959776392e+00
1.495411779096991154e+02 1.916707508530182125e+00
1.494875297667505265e+02 1.976459206399467927e+00
1.499467029943546095e+02 1.585124980612649281e+00
1.500057249374175683e+02 1.576643752081837491e+00
1.494262012312981085e+02 1.623084562875099168e+00
1.496277426872787828e+02 1.866613515184038175e+00
1.497264335684473053e+02 1.577993398755559884e+00
1.495449953073237452e+02 1.704627021697594946e+00
1.496241520588225455e+02 1.671262843710898505e+00
1.495242340141897159e+02 1.995791172521757195e+00
1.494292513044626105e+02 1.662142837069708667e+00
1.495373366590480941e+02 1.975823242064739027e+00
1.496365251328793136e+02 1.571815889305009151e+00
1.496309759402836335e+02 1.570552207605715012e+00
1.494975255330942900e+02 1.587841799931045239e+00
1.495707630180647811e+02 1.852857404356137216e+00
1.495478898637487362e+02 1.912641012590432066e+00
1.494495248301180936e+02 1.853393926945628767e+00
1.494539646132548398e+02 1.922149765610951633e+00
1.495498062410434557e+02 1.571007974287790265e+00
1.495140137406889664e+02 1.571176824354001855e+00
1.494293475192348524e+02 1.628239312715825671e+00
1.494309110403380885e+02 1.851348719832139000e+00
1.494769781185923421e+02 1.596340161729775664e+00
1.500237943363081854e+02 1.563277405657937491e+00
1.499202204123663478e+02 1.612146418501732237e+00
1.494194970826579834e+02 1.671307141493629578e+00
1.499474885452425497e+02 1.602148188446596899e+00
1.494516679549654157e+02 1.624141856068209488e+00
1.494655548316237343e+02 1.870065025072784604e+00
1.495151165246098230e+02 1.929491237197487497e+00
1.496403421413902208e+02 1.595630454429618705e+00
1.494308751467996501e+02 1.672014571752016954e+00
1.496183366851020367e+02 1.858898751630037038e+00
1.495107063852005922e+02 1.574376642701640572e+00
1.494647680819134337e+02 1.926836158392047693e+00
1.498827085135490336e+02 1.565989066103088634e+00
1.495450257405369427e+02 1.550426906660944848e+00
1.498731877271807207e+02 1.599249525088182189e+00
1.495598973194087478e+02 1.663108379210253229e+00
1.496786892057849627e+02 1.561259133231434948e+00
1.495273210330349514e+02 1.596159016068145586e+00
1.498532530166270078e+02 1.579392262048501916e+00
1.494770118560703338e+02 1.988290912310661795e+00
1.495160956298059887e+02 1.699763483332592973e+00
1.495019702003025088e+02 1.625942795534478069e+00
1.495453321365733075e+02 1.668100385797137264e+00
1.494940779759803888e+02 1.914087426732243635e+00
1.496067864439957873e+02 1.620711694215654086e+00
1.499403626444399720e+02 1.585975773157978663e+00
1.495232219143468626e+02 1.824665454447206070e+00
1.495232653686128970e+02 1.662869880956323820e+00
1.495436416089000318e+02 1.932682564623567023e+00
1.496839048040789066e+02 1.593759211406012177e+00
1.496545830937034509e+02 1.599008147267927615e+00
1.500400485326109390e+02 1.550827833914989018e+00
1.496701729259294495e+02 1.711395410395156080e+00
1.500339370166821027e+02 1.551809654270362993e+00
1.498188988048590602e+02 1.627532105526738215e+00
1.498567425711567580e+02 1.554777770134090575e+00
1.497695294245998525e+02 1.640868461592144056e+00
1.495734411984880126e+02 1.717390693790137313e+00
1.495815359643588636e+02 1.940044991999864132e+00
1.496903186981207909e+02 1.815637009860509687e+00
1.498076303610040725e+02 1.601384795452635679e+00
1.499124511237534136e+02 1.619327198948600444e+00
1.495956528754201997e+02 1.583411568135385750e+00
1.496666185519885914e+02 1.707514111561109216e+00
1.494919486537937985e+02 1.657238174147412924e+00
1.496029014596727507e+02 1.602830200147004724e+00
1.496557203452993861e+02 1.557187338928661235e+00
1.494228697092133018e+02 1.653783745032588515e+00
1.497273278005334305e+02 1.733281356362701642e+00
1.496781957753364338e+02 1.649013075614824464e+00
1.497172439622696913e+02 1.759465727703643401e+00
1.496273128721576313e+02 1.603783195860383648e+00
1.494968020943036322e+02 1.653355252571305112e+00
1.497275939542580829e+02 1.720248344570893373e+00
1.496562219080806244e+02 1.678485466483211175e+00
1.495718382517658256e+02 1.655784238759173244e+00
1.494091338146091346e+02 1.697986897521579275e+00
1.495669920980845973e+02 1.656602411763636429e+00
1.495528396160734133e+02 1.692287358399850561e+00
1.496827545139366578e+02 1.709234775191361466e+00
1.497171653892769427e+02 1.657339970986540179e+00
1.498060441404476251e+02 1.754671120798934503e+00
1.495760817964013256e+02 1.658683081009207694e+00
1.496127945379094228e+02 1.690477787338713789e+00
1.495127164599165326e+02 1.550346312288343631e+00
1.494768863190417676e+02 1.699337812718271001e+00
1.494968844217359276e+02 1.944133658465242664e+00
1.496281796655422056e+02 1.698822945613060353e+00
1.494330182407626921e+02 1.954518095808888134e+00
1.495024380746492625e+02 2.011695647882473015e+00
1.495276808145810605e+02 1.584162703111886783e+00
1.496804524204789288e+02 1.662619960907870675e+00
1.496872544691270264e+02 1.719167358043063976e+00
1.494528828333573927e+02 1.880878821504095910e+00
1.497822260659986284e+02 1.585454485487704401e+00
1.497640878609647928e+02 1.726786530887109539e+00
1.495512198174856451e+02 1.815145674232322648e+00
